Camera velocities
35	0.0561476	0	35	0.0429219	0	35	0.0795085	0	35	-0.0508028	0	35	-0.21368	0	35	0.0535866	0	
36	0.0561761	0	36	0.0426344	0	36	0.0788487	0	36	-0.0503195	0	36	-0.213933	0	36	0.0537349	0	
37	0.0563958	0	37	0.0432052	0	37	0.0795073	0	37	-0.0503511	0	37	-0.213669	0	37	0.054477	0	
38	0.0565605	0	38	0.0435474	0	38	0.0804621	0	38	-0.0523001	0	38	-0.21327	0	38	0.0550768	0	
39	0.0564679	0	39	0.0430796	0	39	0.0797321	0	39	-0.0513713	0	39	-0.213597	0	39	0.054044	0	
40	0.0565051	0	40	0.0433174	0	40	0.0801213	0	40	-0.0524987	0	40	-0.213421	0	40	0.0541327	0	
41	0.0579904	0	41	0.0452724	0	41	0.0839701	0	41	-0.0571719	0	41	-0.2117	0	41	0.0572879	0	
42	0.0567918	0	42	0.043283	0	42	0.0802278	0	42	-0.0519994	0	42	-0.213396	0	42	0.0549047	0	
43	0.0552419	0	43	0.0422128	0	43	0.0778604	0	43	-0.0486017	0	43	-0.214268	0	43	0.0519376	0	
44	0.0564631	0	44	0.0431704	0	44	0.0791844	0	44	-0.049969	0	44	-0.213795	0	44	0.0534068	0	
45	0.0563408	0	45	0.043067	0	45	0.0794776	0	45	-0.0515095	0	45	-0.21369	0	45	0.0528506	0	
46	0.0568104	0	46	0.0437739	0	46	0.0806093	0	46	-0.0530517	0	46	-0.213217	0	46	0.0535464	0	
47	0.0556263	0	47	0.0424909	0	47	0.0777659	0	47	-0.04853	0	47	-0.214308	0	47	0.0512695	0	
48	0.0567665	0	48	0.0436425	0	48	0.0807203	0	48	-0.053105	0	48	-0.213189	0	48	0.0542267	0	
49	0.0566039	0	49	0.0434966	0	49	0.0800706	0	49	-0.0518407	0	49	-0.213448	0	49	0.0537594	0	
50	0.0569938	0	50	0.0437465	0	50	0.0807535	0	50	-0.052157	0	50	-0.213177	0	50	0.0550362	0	
51	0.0565972	0	51	0.0434479	0	51	0.0802485	0	51	-0.0518248	0	51	-0.213389	0	51	0.0546437	0	
52	0.0566095	0	52	0.0434106	0	52	0.0799501	0	52	-0.0530166	0	52	-0.213488	0	52	0.0524984	0	
53	0.0562492	0	53	0.0426556	0	53	0.0789357	0	53	-0.0501911	0	53	-0.213897	0	53	0.0528265	0	
54	0.0566206	0	54	0.0432784	0	54	0.0802287	0	54	-0.0520192	0	54	-0.213395	0	54	0.0549953	0	
55	0.0557159	0	55	0.0425241	0	55	0.078066	0	55	-0.0495565	0	55	-0.214168	0	55	0.0518848	0	
56	0.0564661	0	56	0.0433478	0	56	0.0797768	0	56	-0.0508205	0	56	-0.213581	0	56	0.0542706	0	
57	0.0563084	0	57	0.0432118	0	57	0.0796963	0	57	-0.0513521	0	57	-0.213581	0	57	0.0536869	0	
58	0.0560677	0	58	0.0428163	0	58	0.0789067	0	58	-0.0500381	0	58	-0.213904	0	58	0.0527194	0	
59	0.0570321	0	59	0.0437464	0	59	0.0808399	0	59	-0.0529575	0	59	-0.213115	0	59	0.0549096	0	
60	0.0564382	0	60	0.0432754	0	60	0.0798612	0	60	-0.051367	0	60	-0.213547	0	60	0.0541231	0	
61	0.056861	0	61	0.0440331	0	61	0.0814239	0	61	-0.0532876	0	61	-0.212888	0	61	0.0548989	0	
62	0.0567672	0	62	0.0439245	0	62	0.0808589	0	62	-0.0519322	0	62	-0.213108	0	62	0.0543167	0	
63	0.0567069	0	63	0.0436307	0	63	0.0807356	0	63	-0.0516767	0	63	-0.213174	0	63	0.054975	0	
64	0.0553395	0	64	0.0419964	0	64	0.0774657	0	64	-0.0487261	0	64	-0.214399	0	64	0.0525203	0	
65	0.0561474	0	65	0.0432283	0	65	0.0793112	0	65	-0.0506301	0	65	-0.213729	0	65	0.0530453	0	
66	0.0571301	0	66	0.044098	0	66	0.0812194	0	66	-0.0535789	0	66	-0.212973	0	66	0.0539376	0	
67	0.0548951	0	67	0.0415572	0	67	0.076321	0	67	-0.0467792	0	67	-0.214754	0	67	0.0518835	0	
68	0.0568029	0	68	0.0436653	0	68	0.0807612	0	68	-0.0526881	0	68	-0.213168	0	68	0.0549673	0	
69	0.0565465	0	69	0.0431676	0	69	0.0796772	0	69	-0.050773	0	69	-0.213615	0	69	0.0544647	0	
70	0.0555131	0	70	0.0422076	0	70	0.0776902	0	70	-0.0488138	0	70	-0.214319	0	70	0.0520987	0	
71	0.0570967	0	71	0.043875	0	71	0.0812853	0	71	-0.053752	0	71	-0.212946	0	71	0.0553742	0	
72	0.055349	0	72	0.0417939	0	72	0.0769877	0	72	-0.0478639	0	72	-0.214559	0	72	0.0505999	0	
73	0.0572733	0	73	0.0443011	0	73	0.0812095	0	73	-0.0542172	0	73	-0.21296	0	73	0.0551639	0	
74	0.0566709	0	74	0.0436972	0	74	0.0805518	0	74	-0.0523008	0	74	-0.213249	0	74	0.0542867	0	
75	0.0563991	0	75	0.0430767	0	75	0.0796294	0	75	-0.0506088	0	75	-0.213642	0	75	0.0536647	0	
76	0.0553272	0	76	0.0418827	0	76	0.0769804	0	76	-0.0468539	0	76	-0.21457	0	76	0.0512901	0	
77	0.0561667	0	77	0.0426993	0	77	0.0782742	0	77	-0.0499046	0	77	-0.214119	0	77	0.0517537	0	
78	0.0563414	0	78	0.0430664	0	78	0.0790447	0	78	-0.0502745	0	78	-0.213852	0	78	0.0536993	0	
79	0.0556305	0	79	0.0425312	0	79	0.0777467	0	79	-0.0493531	0	79	-0.214309	0	79	0.0522222	0	
80	0.0568126	0	80	0.0437331	0	80	0.0807098	0	80	-0.0529553	0	80	-0.213174	0	80	0.0546521	0	
81	0.0560716	0	81	0.0424011	0	81	0.0784347	0	81	-0.0494349	0	81	-0.214083	0	81	0.0533702	0	
82	0.0576167	0	82	0.0446209	0	82	0.082504	0	82	-0.0549921	0	82	-0.212392	0	82	0.0546721	0	
83	0.056925	0	83	0.0437727	0	83	0.0806666	0	83	-0.0520472	0	83	-0.213195	0	83	0.0548736	0	
84	0.056805	0	84	0.043806	0	84	0.081057	0	84	-0.0540046	0	84	-0.21301	0	84	0.0541431	0	
85	0.0557767	0	85	0.042436	0	85	0.0782665	0	85	-0.0495304	0	85	-0.214134	0	85	0.0530735	0	
86	0.0567266	0	86	0.0436075	0	86	0.0802907	0	86	-0.0529471	0	86	-0.213353	0	86	0.0531302	0	
87	0.0569964	0	87	0.043812	0	87	0.0815236	0	87	-0.053016	0	87	-0.212858	0	87	0.0555093	0	
88	0.056115	0	88	0.0430754	0	88	0.079272	0	88	-0.0503258	0	88	-0.213759	0	88	0.0540691	0	
89	0.056973	0	89	0.0437366	0	89	0.0805806	0	89	-0.052152	0	89	-0.21324	0	89	0.0550064	0	
90	0.0568779	0	90	0.0436483	0	90	0.0804949	0	90	-0.0520139	0	90	-0.213267	0	90	0.0545402	0	
91	0.0564249	0	91	0.0433933	0	91	0.0799674	0	91	-0.0520526	0	91	-0.213473	0	91	0.0538454	0	
92	0.0551376	0	92	0.0417584	0	92	0.0765333	0	92	-0.0462277	0	92	-0.21471	0	92	0.0509961	0	
93	0.0564277	0	93	0.0431934	0	93	0.0799222	0	93	-0.051227	0	93	-0.213512	0	93	0.0535241	0	
94	0.0561316	0	94	0.0427752	0	94	0.0785868	0	94	-0.0503598	0	94	-0.214003	0	94	0.0534008	0	
95	0.0578059	0	95	0.0445626	0	95	0.0826344	0	95	-0.0558201	0	95	-0.212337	0	95	0.0560811	0	
96	0.0574139	0	96	0.0442913	0	96	0.0819803	0	96	-0.0538382	0	96	-0.212658	0	96	0.0555733	0	
97	0.0563254	0	97	0.0431389	0	97	0.079504	0	97	-0.0514209	0	97	-0.213672	0	97	0.053187	0	
98	0.0564001	0	98	0.0430204	0	98	0.0796984	0	98	-0.0512319	0	98	-0.213589	0	98	0.0544158	0	
99	0.0566884	0	99	0.0433467	0	99	0.0799192	0	99	-0.0512985	0	99	-0.213512	0	99	0.0546958	0	
100	0.0556987	0	100	0.0422715	0	100	0.0780224	0	100	-0.0489142	0	100	-0.214231	0	100	0.0526326	0	
101	0.0571685	0	101	0.0438989	0	101	0.0810838	0	101	-0.0528581	0	101	-0.213038	0	101	0.0552571	0	
102	0.056339	0	102	0.0429187	0	102	0.0789861	0	102	-0.0504451	0	102	-0.213846	0	102	0.0531917	0	
103	0.0561942	0	103	0.0428065	0	103	0.0788996	0	103	-0.050245	0	103	-0.213892	0	103	0.0518058	0	
104	0.056641	0	104	0.0433806	0	104	0.0801575	0	104	-0.0511735	0	104	-0.213428	0	104	0.0543553	0	
105	0.0561209	0	105	0.0425034	0	105	0.0783116	0	105	-0.0491992	0	105	-0.21412	0	105	0.0532486	0	
106	0.0566793	0	106	0.0433184	0	106	0.0797543	0	106	-0.0510238	0	106	-0.213559	0	106	0.0531946	0	
107	0.0574347	0	107	0.0446999	0	107	0.0830265	0	107	-0.0567251	0	107	-0.212166	0	107	0.0547961	0	
108	0.0564763	0	108	0.0430832	0	108	0.0794105	0	108	-0.0508577	0	108	-0.213689	0	108	0.053794	0	
109	0.0565791	0	109	0.0435529	0	109	0.0804675	0	109	-0.0527862	0	109	-0.213268	0	109	0.0541547	0	
110	0.0572657	0	110	0.0444417	0	110	0.0815771	0	110	-0.054321	0	110	-0.212795	0	110	0.0548807	0	
111	0.055553	0	111	0.0420632	0	111	0.0773422	0	111	-0.0482215	0	111	-0.214436	0	111	0.0507947	0	
112	0.0557138	0	112	0.0423634	0	112	0.0779057	0	112	-0.048154	0	112	-0.214242	0	112	0.0517871	0	
113	0.057329	0	113	0.0443432	0	113	0.0822661	0	113	-0.055083	0	113	-0.212522	0	113	0.0557225	0	
114	0.0568248	0	114	0.0440539	0	114	0.0809363	0	114	-0.052166	0	114	-0.213094	0	114	0.0547195	0	
115	0.056524	0	115	0.0434445	0	115	0.0799702	0	115	-0.0514419	0	115	-0.213483	0	115	0.0528997	0	
116	0.0560009	0	116	0.0428909	0	116	0.0789483	0	116	-0.0509454	0	116	-0.213854	0	116	0.0527112	0	
117	0.0565658	0	117	0.0435581	0	117	0.0804484	0	117	-0.0520343	0	117	-0.213308	0	117	0.0546641	0	
118	0.0561036	0	118	0.0430944	0	118	0.0789137	0	118	-0.0496957	0	118	-0.213892	0	118	0.0523972	0	
119	0.0565311	0	119	0.0431708	0	119	0.0796251	0	119	-0.0503756	0	119	-0.213647	0	119	0.0541189	0	
120	0.0578174	0	120	0.0446459	0	120	0.0826474	0	120	-0.0546851	0	120	-0.212355	0	120	0.0563078	0	
121	0.057238	0	121	0.0441012	0	121	0.0813776	0	121	-0.0534147	0	121	-0.21288	0	121	0.0543389	0	
122	0.0553643	0	122	0.0421603	0	122	0.0771437	0	122	-0.0482246	0	122	-0.214498	0	122	0.0515405	0	
123	0.0553618	0	123	0.0418787	0	123	0.0771935	0	123	-0.0479788	0	123	-0.214498	0	123	0.0515416	0	
124	0.056346	0	124	0.0431208	0	124	0.079584	0	124	-0.0512267	0	124	-0.213644	0	124	0.0543979	0	
125	0.0570115	0	125	0.0436339	0	125	0.0804936	0	125	-0.0517744	0	125	-0.213276	0	125	0.0551106	0	
126	0.0562953	0	126	0.0431235	0	126	0.0796996	0	126	-0.0510826	0	126	-0.213593	0	126	0.0542622	0	
127	0.056092	0	127	0.0426502	0	127	0.0786995	0	127	-0.049901	0	127	-0.213972	0	127	0.0532994	0	
128	0.0559908	0	128	0.0428155	0	128	0.0789904	0	128	-0.0505091	0	128	-0.213843	0	128	0.053495	0	
129	0.0578135	0	129	0.0447302	0	129	0.0827903	0	129	-0.0546953	0	129	-0.212278	0	129	0.0562087	0	
130	0.0552102	0	130	0.0421237	0	130	0.0775595	0	130	-0.0477882	0	130	-0.214371	0	130	0.0525812	0	
131	0.0575403	0	131	0.0443029	0	131	0.0820009	0	131	-0.0546543	0	131	-0.212624	0	131	0.056054	0	
132	0.0571917	0	132	0.0441125	0	132	0.0820241	0	132	-0.0539781	0	132	-0.212626	0	132	0.0558855	0	
133	0.0572687	0	133	0.0440882	0	133	0.0821546	0	133	-0.0545684	0	133	-0.212567	0	133	0.0560905	0	
134	0.0567799	0	134	0.0431389	0	134	0.0801834	0	134	-0.0519211	0	134	-0.213399	0	134	0.0540198	0	
135	0.0568776	0	135	0.0437256	0	135	0.080565	0	135	-0.052097	0	135	-0.213238	0	135	0.0547995	0	
136	0.0558526	0	136	0.04278	0	136	0.0784575	0	136	-0.049371	0	136	-0.214052	0	136	0.0524715	0	
137	0.0554051	0	137	0.0421982	0	137	0.0774666	0	137	-0.0473022	0	137	-0.214414	0	137	0.0522429	0	
138	0.0566332	0	138	0.0432361	0	138	0.0793909	0	138	-0.0510961	0	138	-0.213715	0	138	0.0537255	0	
139	0.0567811	0	139	0.0439863	0	139	0.0811768	0	139	-0.0544119	0	139	-0.212973	0	139	0.0536781	0	
140	0.055253	0	140	0.0420962	0	140	0.076881	0	140	-0.0475689	0	140	-0.21458	0	140	0.0509456	0	
141	0.0569419	0	141	0.0436815	0	141	0.0807571	0	141	-0.0527145	0	141	-0.213159	0	141	0.0545417	0	
142	0.0555179	0	142	0.0428664	0	142	0.0786372	0	142	-0.0506791	0	142	-0.213995	0	142	0.0526571	0	
143	0.0570019	0	143	0.0440175	0	143	0.0812154	0	143	-0.0535401	0	143	-0.212957	0	143	0.053926	0	
144	0.0559598	0	144	0.0426457	0	144	0.0784571	0	144	-0.050714	0	144	-0.214054	0	144	0.0522016	0	
145	0.0566509	0	145	0.0432517	0	145	0.0800069	0	145	-0.0514388	0	145	-0.213491	0	145	0.0536306	0	
146	0.056466	0	146	0.0432809	0	146	0.0792905	0	146	-0.0502965	0	146	-0.213742	0	146	0.0534981	0	
147	0.0565252	0	147	0.0433341	0	147	0.079548	0	147	-0.0507137	0	147	-0.21366	0	147	0.0540341	0	
148	0.0555348	0	148	0.042151	0	148	0.0773583	0	148	-0.0481656	0	148	-0.214433	0	148	0.0515402	0	
149	0.0554547	0	149	0.0421973	0	149	0.0772586	0	149	-0.0483128	0	149	-0.21446	0	149	0.0514747	0	
150	0.0552093	0	150	0.0418686	0	150	0.0770051	0	150	-0.0472223	0	150	-0.214564	0	150	0.051945	0	
151	0.0557832	0	151	0.0423487	0	151	0.0784099	0	151	-0.0486504	0	151	-0.214093	0	151	0.0526064	0	
152	0.0560393	0	152	0.0423453	0	152	0.0784736	0	152	-0.0505475	0	152	-0.214065	0	152	0.0528658	0	
153	0.0555771	0	153	0.0424736	0	153	0.0781282	0	153	-0.0487004	0	153	-0.214194	0	153	0.0533142	0	
154	0.0568299	0	154	0.0438316	0	154	0.0809279	0	154	-0.0535682	0	154	-0.213074	0	154	0.055014	0	
155	0.0568103	0	155	0.0434669	0	155	0.0803063	0	155	-0.0522379	0	155	-0.213321	0	155	0.0536724	0	
156	0.056214	0	156	0.0429819	0	156	0.0790943	0	156	-0.0508804	0	156	-0.213829	0	156	0.0527625	0	
157	0.0561999	0	157	0.0426889	0	157	0.0793797	0	157	-0.0498065	0	157	-0.213745	0	157	0.0536456	0	
158	0.0568556	0	158	0.0437813	0	158	0.0810037	0	158	-0.0517982	0	158	-0.213066	0	158	0.0542813	0	
159	0.05626	0	159	0.0427019	0	159	0.0789885	0	159	-0.0494715	0	159	-0.213891	0	159	0.0543378	0	
160	0.056732	0	160	0.0436373	0	160	0.0804075	0	160	-0.0518135	0	160	-0.213308	0	160	0.0536246	0	
161	0.0575556	0	161	0.0443474	0	161	0.0820651	0	161	-0.0549373	0	161	-0.212589	0	161	0.0560107	0	
162	0.0573131	0	162	0.0440909	0	162	0.0814594	0	162	-0.0539218	0	162	-0.212868	0	162	0.0557262	0	
163	0.0557011	0	163	0.042434	0	163	0.0784408	0	163	-0.0485464	0	163	-0.214074	0	163	0.0532981	0	
164	0.0564848	0	164	0.0429548	0	164	0.0796449	0	164	-0.0514089	0	164	-0.213624	0	164	0.0539263	0	
165	0.0558991	0	165	0.0428346	0	165	0.0786091	0	165	-0.0491565	0	165	-0.213987	0	165	0.0529038	0	
166	0.0561008	0	166	0.0428643	0	166	0.0792508	0	166	-0.0507209	0	166	-0.213795	0	166	0.0537369	0	
167	0.0578279	0	167	0.0447895	0	167	0.083054	0	167	-0.0558841	0	167	-0.212132	0	167	0.056391	0	
168	0.0568472	0	168	0.0433441	0	168	0.0798803	0	168	-0.0517383	0	168	-0.213519	0	168	0.0540202	0	
169	0.0569118	0	169	0.0436618	0	169	0.0809528	0	169	-0.0521522	0	169	-0.2131	0	169	0.0547073	0	
170	0.0571471	0	170	0.0441431	0	170	0.081568	0	170	-0.0528537	0	170	-0.212838	0	170	0.0556833	0	
171	0.0568286	0	171	0.0437182	0	171	0.0804407	0	171	-0.0513971	0	171	-0.2133	0	171	0.055173	0	
172	0.0569492	0	172	0.0438652	0	172	0.0807808	0	172	-0.0527937	0	172	-0.213146	0	172	0.053826	0	
173	0.0574765	0	173	0.0442802	0	173	0.0825055	0	173	-0.0551978	0	173	-0.212402	0	173	0.0565633	0	
174	0.0567415	0	174	0.043567	0	174	0.0808796	0	174	-0.0526902	0	174	-0.213129	0	174	0.0552813	0	
175	0.0560277	0	175	0.042775	0	175	0.0787076	0	175	-0.0501735	0	175	-0.213962	0	175	0.0525902	0	
176	0.0567793	0	176	0.0434618	0	176	0.0801452	0	176	-0.0517341	0	176	-0.213421	0	176	0.0545282	0	
177	0.0568443	0	177	0.0431514	0	177	0.0799899	0	177	-0.0510824	0	177	-0.213479	0	177	0.0536629	0	
178	0.0557329	0	178	0.0426483	0	178	0.0779612	0	178	-0.0488531	0	178	-0.214224	0	178	0.0519401	0	
179	0.0559635	0	179	0.0425469	0	179	0.0788536	0	179	-0.0495914	0	179	-0.213914	0	179	0.0531793	0	
180	0.055709	0	180	0.0423035	0	180	0.0779519	0	180	-0.0485403	0	180	-0.214243	0	180	0.0517899	0	
181	0.0553065	0	181	0.042255	0	181	0.0774217	0	181	-0.0494685	0	181	-0.214402	0	181	0.0515499	0	
182	0.056773	0	182	0.0434026	0	182	0.0803009	0	182	-0.0521495	0	182	-0.21335	0	182	0.0535653	0	
183	0.0559855	0	183	0.0424868	0	183	0.0783172	0	183	-0.0488083	0	183	-0.214127	0	183	0.0535112	0	
184	0.055511	0	184	0.0419591	0	184	0.0772273	0	184	-0.0476502	0	184	-0.214484	0	184	0.0515724	0	
185	0.0555896	0	185	0.0424918	0	185	0.0777981	0	185	-0.0490822	0	185	-0.214283	0	185	0.0524006	0	
186	0.0563996	0	186	0.0431652	0	186	0.0794848	0	186	-0.051014	0	186	-0.213677	0	186	0.0529431	0	
187	0.0557855	0	187	0.0425661	0	187	0.0781386	0	187	-0.0490573	0	187	-0.214169	0	187	0.0521263	0	
188	0.0573252	0	188	0.0442723	0	188	0.0819504	0	188	-0.0543413	0	188	-0.212678	0	188	0.0554155	0	
189	0.0570537	0	189	0.0439855	0	189	0.0811998	0	189	-0.0529197	0	189	-0.212985	0	189	0.0552177	0	
190	0.055346	0	190	0.0422289	0	190	0.0773382	0	190	-0.0485292	0	190	-0.214449	0	190	0.0525617	0	
191	0.0566927	0	191	0.0435946	0	191	0.079858	0	191	-0.0511825	0	191	-0.213546	0	191	0.0545266	0	
192	0.0562854	0	192	0.0425727	0	192	0.0785049	0	192	-0.0494833	0	192	-0.214038	0	192	0.0527328	0	
193	0.0569457	0	193	0.0440527	0	193	0.081418	0	193	-0.053722	0	193	-0.212873	0	193	0.0551985	0	
194	0.0556639	0	194	0.04235	0	194	0.0773834	0	194	-0.0480324	0	194	-0.214438	0	194	0.0526123	0	
195	0.0564566	0	195	0.043356	0	195	0.079669	0	195	-0.0515413	0	195	-0.213596	0	195	0.0534072	0	
196	0.0568999	0	196	0.0438	0	196	0.0806236	0	196	-0.0526139	0	196	-0.213197	0	196	0.0539083	0	
197	0.0563835	0	197	0.0427791	0	197	0.0786967	0	197	-0.0492269	0	197	-0.213983	0	197	0.0528044	0	
198	0.056294	0	198	0.0429754	0	198	0.079285	0	198	-0.050615	0	198	-0.213769	0	198	0.0524574	0	
199	0.0558916	0	199	0.0426685	0	199	0.0788424	0	199	-0.0495794	0	199	-0.213939	0	199	0.0527532	0	
200	0.0569859	0	200	0.0433677	0	200	0.0804669	0	200	-0.0522109	0	200	-0.213294	0	200	0.0537211	0	
201	0.0560463	0	201	0.042601	0	201	0.0785521	0	201	-0.0500651	0	201	-0.214015	0	201	0.0521052	0	
202	0.055495	0	202	0.0419197	0	202	0.0774698	0	202	-0.0475788	0	202	-0.214427	0	202	0.0519058	0	
203	0.0569619	0	203	0.0440004	0	203	0.0812614	0	203	-0.0533259	0	203	-0.212953	0	203	0.0548433	0	
204	0.0575952	0	204	0.0442382	0	204	0.0825007	0	204	-0.0547338	0	204	-0.21242	0	204	0.056101	0	
205	0.0573115	0	205	0.0442144	0	205	0.0817045	0	205	-0.0541234	0	205	-0.212769	0	205	0.055451	0	
206	0.0568148	0	206	0.0437446	0	206	0.0813429	0	206	-0.0544946	0	206	-0.212938	0	206	0.0538221	0	
207	0.057504	0	207	0.0445609	0	207	0.0826387	0	207	-0.0559622	0	207	-0.212344	0	207	0.0564127	0	
208	0.0571147	0	208	0.043939	0	208	0.0809142	0	208	-0.0521962	0	208	-0.213091	0	208	0.054657	0	
209	0.0564137	0	209	0.042834	0	209	0.0792993	0	209	-0.0506566	0	209	-0.213757	0	209	0.0539553	0	
210	0.055653	0	210	0.0424355	0	210	0.0779666	0	210	-0.0494058	0	210	-0.214214	0	210	0.0530857	0	
211	0.0564097	0	211	0.0433687	0	211	0.0799947	0	211	-0.0520483	0	211	-0.21347	0	211	0.053773	0	
212	0.0579823	0	212	0.0446786	0	212	0.0825704	0	212	-0.0548918	0	212	-0.212348	0	212	0.0565917	0	
213	0.0570708	0	213	0.0438678	0	213	0.0808982	0	213	-0.0530715	0	213	-0.213089	0	213	0.0543575	0	
214	0.0559901	0	214	0.0422874	0	214	0.078035	0	214	-0.0484201	0	214	-0.214212	0	214	0.0526788	0	
215	0.0566467	0	215	0.0438282	0	215	0.0809659	0	215	-0.053782	0	215	-0.21309	0	215	0.0532197	0	
216	0.0569687	0	216	0.044361	0	216	0.0821873	0	216	-0.0553031	0	216	-0.212516	0	216	0.0562348	0	
217	0.0559047	0	217	0.0425397	0	217	0.0783001	0	217	-0.0491828	0	217	-0.214111	0	217	0.0521245	0	
218	0.0569559	0	218	0.0436916	0	218	0.0807624	0	218	-0.0540796	0	218	-0.21316	0	218	0.0538564	0	
219	0.0560648	0	219	0.0430158	0	219	0.0789026	0	219	-0.050324	0	219	-0.213882	0	219	0.0535026	0	
220	0.0568237	0	220	0.0435339	0	220	0.0801136	0	220	-0.0525988	0	220	-0.213427	0	220	0.0539145	0	
221	0.0563863	0	221	0.0428808	0	221	0.0790325	0	221	-0.0512658	0	221	-0.213842	0	221	0.0537783	0	
222	0.0577369	0	222	0.0447364	0	222	0.0828693	0	222	-0.0558422	0	222	-0.21222	0	222	0.0558004	0	
223	0.0561607	0	223	0.0427194	0	223	0.0791045	0	223	-0.0509079	0	223	-0.213846	0	223	0.0530557	0	
224	0.056703	0	224	0.0435259	0	224	0.0802866	0	224	-0.0524715	0	224	-0.213352	0	224	0.0530185	0	
225	0.0575154	0	225	0.044398	0	225	0.0820557	0	225	-0.0546812	0	225	-0.212593	0	225	0.0546652	0	
226	0.0573745	0	226	0.0442728	0	226	0.0817782	0	226	-0.0532928	0	226	-0.212737	0	226	0.055389	0	
